file,published_split,width,height,captured_at,boxes,sha256,phash256,exclusion,session,split
IMG_20251106_130318_jpg,train,640,640,2025-11-06T13:03:18,1.5kg:1;15kg:1;2.5kg:1;25kg:1;zacisk:1,7e3fb3027fa49c1b90e707eebdefe145eac5e9ab8b09b560c0d6c8216de5d6e8,e184c8fdd719b902f2e80e550ada6ed0d1a690a674ac5c355f6fc7e1c1a93cc9,,14,train
IMG_20251107_111640_jpg,train,640,640,2025-11-07T11:16:40,15kg:1;2.5kg:1;25kg:3;2kg:1;zacisk:1,410f83792e32f4a91a147e7c3b10caf942a4a761e0fbf71ef023371aa6aa9e83,f932cd9726cd327cb24836644db64dcbc1cbb0f809b66b178659c5c90ecd4a96,,21,train
IMG_20250504_210333.jpg,train,480,640,2025-05-04T21:03:33,15kg:1;1kg:1;2.5kg:1;25kg:2;zacisk:1,777f81f6ae4e4c1a326ba831930e6d9a45f23f3c6269ece5617bacf9d2fde5ab,8d29918ab2d48e9c69013010e8cd2df733772eaeccaa077a5f9107c7de2bce2e,,8,test
IMG_20250504_210257.jpg,train,480,640,2025-05-04T21:02:57,1.5kg:1;15kg:1;2.5kg:1;25kg:2;zacisk:1,f0dd8e3099b8f47d2fef77ecc5eb2cdf6ac0da5e3dfa29521d5045426d809c93,881d811bb1a29d0062cdb055c9b33fc836e8693acc3326c35f2cdefeac5fc0e7,,8,test
IMG_20250504_204756.jpg,train,480,640,2025-05-04T20:47:56,2.5kg:1;25kg:2;2kg:1;5kg:1;zacisk:1,14b50d714ec7f1f40cb60ff22801997bc5acd58b9dc5e6044fa93009163cb524,84edce449646366061ab8b9bfbbf8af702313b115e097818d33d263d8bd63e8c,,8,test
IMG_20251107_100030_jpg,train,640,640,2025-11-07T10:00:30,1.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,829e64fd6ffae419dd8312174b0bc284ceddd009a3e67aa3e05b51b9d4854b79,e735da5a9a8d350f19d8e2a1c53c15ca2ea5d24be5941bca2635504abcd547ee,,17,train
IMG_20251106_134454_jpg,train,640,640,2025-11-06T13:44:54,10kg:1;2.5kg:1;25kg:1;2kg:1;zacisk:1,41d2d8daa394140862f8d63ad2c9778aa3b05e8ec5e41d41b718961f3ea92584,c4aac5abccdc64c419754fd54b2d596d4c55cb4b0b2d9b3ab4dab6eb4e2a0412,,16,train
IMG_20250504_203353.jpg,train,480,640,2025-05-04T20:33:53,0.5kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,4f096cacb6b8bd67f48b8d8373b523ef3af1bb78914ee51eeca46bec809a41f4,c506befc99b9923aa7de9c9c1e6195511ac9a51a16f60916a4f72befc51032c6,,8,test
ZE_55.png,train,640,484,,25kg:2;5kg:1;zacisk:1,c46b8eaf017498e778cac19e1ddc71eda94780bd5e62c6a0ee5aa32cb6345211,a0d95936d575e4d9b19b9b224664355520d90eaa46aa75d59555ccab4aaab1d7,third_party_video,,excluded
IMG_20250908_112432_jpg,train,640,640,2025-09-08T11:24:32,15kg:1;1kg:1;zacisk:1,a9be34a7d6d11543b5c174d1e5db65fa47bda938d3b7a686beaa38d0bfc30f8f,cc649b26cc71669933a6cccd9931639998e6cccd33193333cce69e4c233939b3,,9,val
IMG_20250504_195101.jpg,train,480,640,2025-05-04T19:51:01,10kg:1;2.5kg:1;2kg:1;zacisk:1,41b1d51dd2922c456527241d25d2d42b31b4c43b86258dc3dac77eab2c284fc7,d6899a7f8d2eba52a7ddbc198771a50c3bc6e4097297694660206be7f4887383,,7,test
IMG_20251106_140611.jpg,train,480,640,2025-11-06T14:06:11,15kg:1;1kg:1;2.5kg:1;zacisk:1,8695ff7088869e7bf5f874ba0e6bd7d4aad4bc715e95f7a90427f2cdbaf05720,dcf65cb2ec39a46d302453268725e729e96c1ded9ad73332931b895839987692,,16,train
IMG_20250501_190257.jpg,train,640,640,2025-05-01T19:02:57,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,c3447f4bbbae60f4c62a8ebc78d8bdc0e0b1ae2c6dabb85e79998c98d0a2be8c,a12196dacccc332339cce739f3331cc60e73c9ccf1c60e730e4ef921b4e50e9a,,2,val
IMG_20251107_101152.jpg,train,480,640,2025-11-07T10:11:52,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,f6539be94aa7973324eb8008176f14265a4efb8585a6e3337e8b21f5cb397e7e,c3e0c24b5e0bfbc971cb4e78ccb571f06a339424b1422ae2de5129cb69e95e39,,17,train
ZE_160.png,train,640,463,,10kg:1;25kg:2;zacisk:1,23b350fc4737c17db671b775948e808cb88a13ad7a0224dc168435ac0bdbc183,a4c8592de672e6d2cd2e24ce7b19e4d3a4d119245b1dd939a7e206a37a9d6496,third_party_video,,excluded
IMG_20250504_203418_1.jpg,train,480,640,2025-05-04T20:34:18,0.5kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,d17a03d0d7556c24d401e8c9b26abecf182b5be26afe9b22ca4d7b1515df99ad,8504a9241afb943336db1efb86633e791a99adda1e7281922fef3eef81146304,,8,test
IMG_20251107_095536.jpg,train,480,640,2025-11-07T09:55:36,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,5131676f41248b2dfad8c3ab7df547c97da0f1dbef450cbd7c2ec82add23fe87,c3f9b309d804dfe467ff66ba94e7b4e46610670048044f68225b30ff9cf6d634,,17,train
IMG_20250504_203246.jpg,train,480,640,2025-05-04T20:32:46,10kg:1;2.5kg:1;25kg:1;2kg:1;zacisk:1,35871e81a907df022f406abe701622df1cd5cf7ddabdd313edc6f477ea79a08b,c510bef48cab921ab7719cd1166d95581acda53216354d1ca4f73befc51072d6,,8,test
ZE_2.png,train,640,392,,25kg:3;5kg:1;zacisk:1,c5c3850b169befae62aef7b9f79082d90dc34a40958dfc4d24a79bb8d5548e12,e6e6198dd8e386731869ce66ce14e614ce448cfa59e8398cb19dea9c5999a5d8,third_party_video,,excluded
IMG_20250501_190222.jpg,train,640,640,2025-05-01T19:02:22,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,e4b5accae70e63d190ac72c1d2db989b2c9caba87a653ca7b4f19c94f7bbd165,e321b292ccdcb26679cca92ce733b18c1cd28f69d88cb3670ed2a70df9039965,,2,val
IMG_20251106_134930_jpg,train,640,640,2025-11-06T13:49:30,0.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,42271feac751c738a9a2fd98e1173bfd05d6989547f581b23aa26f2764c3a1f7,c7dc4ee667933307b20493222fab6c4979019ad0d6e69ca2ac233c6876ad53f7,,16,train
IMG_20250504_205036.jpg,train,480,640,2025-05-04T20:50:36,1.5kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,971a35a16e9246f8033d06ca06ce2dc9e782ed4fe66c62930290a0741e51cb1c,84e9ce4c964c36eb61fbcb9bfbbf8ab602233a0158097018d339a63d8bd63e8c,,8,test
IMG_20250501_190804.jpg,train,640,640,2025-05-01T19:08:04,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,1d83b363a5a0b274ef6ca297d9752a3a1f7a9cda38c32284f4435c292d9585b2,90b6ec993c99308839c9cd3bb13f998aaf491d891ec6b3669cc9c32698fca7c2,,2,val
IMG_20250504_205247.jpg,train,480,640,2025-05-04T20:52:47,2.5kg:1;25kg:2;2kg:1;5kg:1;zacisk:1,aebd39a60a1c8fa42ab0676b9435d7c515c00505c99585ecbbd5a65562f95ec2,8e968b95936b8e8b65a36be0d98874e823753a2776a9289468fc33e11be72e0b,,8,test
IMG_20250504_210451.jpg,train,480,640,2025-05-04T21:04:51,0.5kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,77d7aa9e12b52ee482275a99d415e12bfcf9b278e926611fdc021006e5981f5d,81178d368eec8e8f3b3a0edd93c511390e5c258671b37d6567aee9b2c030f09b,,8,test
IMG_20250504_205753.jpg,train,480,640,2025-05-04T20:57:53,10kg:1;2.5kg:1;25kg:2;2kg:1;zacisk:1,c4f4846c563a7e7cedfb127e1401947b2f79d6e3adbff17179e598cde22ff15f,8c2aa63a93dc1ea26f1a3a0ae20f3b8707de72f098be693390cb67c7ae8a5872,,8,test
IMG_20251107_095931_jpg,train,640,640,2025-11-07T09:59:31,1kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,44a269a50d6e16b889eee6357ec00f4b9df0df400750c036d0198788139aa334,f245e1508f0f78adcdb83ac3b05107e7792ec698b4d00f9ef2ead17dcc941682,,17,train
IMG_20250504_205645.jpg,train,480,640,2025-05-04T20:56:45,10kg:1;1kg:1;2.5kg:1;25kg:2;zacisk:1,8b4267974b7e11132c8555d87751aea6fa3d3e192cc66cc532bbc7eac3734ba9,8c25a78e934f1ebd658f3ea1e28039c086eb3bde888f6c9980c063e2afc75e39,,8,test
IMG_20250501_185957.jpg,train,640,640,2025-05-01T18:59:57,1.5kg:1;25kg:1;5kg:1;zacisk:1,d7e75952a0476ec763c8fd4d0a671ea16aac9ad17c9f08d839dc8d2802c1f7f1,e135b25bccceb33658c6ad2cf339b1a61ed3a735d8ccb1260e52860cf989f026,,2,val
IMG_20250501_190036.jpg,train,640,640,2025-05-01T19:00:36,25kg:1;2kg:1;5kg:1;zacisk:1,e11ecd681c1b0c8c14ceff1eaa657589fb13f4ece2d6295ee4e37efc01afb4e7,e135b25accceb23678c6a8e46339b33c1cd22731c8ccf18d0e52461ef909f9e7,,2,val
IMG_20251106_141143_jpg,train,640,640,2025-11-06T14:11:43,15kg:1;2.5kg:1;2kg:1;zacisk:1,7fb0a08e1376837d516472985b5d6da59afd65adf428d9e6ba40edf915551a1d,e0738e231c6c31ccb39cf18cd9e6f245863c8f3946736c67b454e618e106f9e6,,16,train
IMG_20250504_204638.jpg,train,480,640,2025-05-04T20:46:38,1.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,eae520b40954d071109482fda611a7859ebc15ebb77d889c36a2cb703b740124,8665c6469c4606a071eb8bfaf9bf8bd702b13b11ce297c28d13d473d83562f85,,8,test
IMG_20251107_111703_jpg,train,640,640,2025-11-07T11:17:03,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,35031c69c9811283c3675df00195b4c453639de32c523a2a85b3cd36c573f384,ac73dada33982d69e10c252ddbc31e1ad871e5874f8b8e5290b190a657c67fc8,,21,train
ZE_154.png,train,640,562,,1kg:1;2.5kg:1;20kg:1;25kg:1;zacisk:1,30c333db625637c4c92a69bfc95db8b77d5cce127ca6d118d347e60fe69944f1,a6de3f30c8a1e462193e39cfe644c17984c79f0599579138c6b1e046fe5e01ef,third_party_video,,excluded
IMG_20250504_205638.jpg,train,480,640,2025-05-04T20:56:38,10kg:1;1kg:1;2.5kg:1;25kg:2;zacisk:1,5d4ee005300abd089610833b99a1ce97c9cd73e16c218f9e0b982375ab899520,886a8630b6b41eea6f30380ee21ffb1707dc76919dfe6922919f67c5ae085872,,8,test
IMG_20250501_190848.jpg,train,640,640,2025-05-01T19:08:48,1kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,51db7a3e8d5cf97acc2294a58abd104f6047559a1591b7712e9dec639a8cb8db,84b5ecb93c93308a7bca5b72e17fc133cb5a09195499b26ef80b7713983c34c9,,2,val
IMG_20251106_135712_jpg,train,640,640,2025-11-06T13:57:12,0.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,9abf3e4075801a67099d8aa509cb94b89284d068cfdfd4274a58dfaa22fca344,ae998956596a66eae673666b8dcc389ed93c99201b150c9ce4cee66b0b3139b4,,16,train
IMG_20250504_205531.jpg,train,480,640,2025-05-04T20:55:31,10kg:1;2.5kg:1;25kg:2;2kg:1;zacisk:1,df5d3c173ed826a0c991d74906cc2e2a555c7f009b09b0eae0ce26eb0f82d1ff,99448851b6a11ceb6e10601cd63e6b1e0e9976a14df56166cbbe679c1e3378e7,,8,test
IMG_20250504_210707.jpg,train,480,640,2025-05-04T21:07:07,1kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,4416e17bfeb2a49f0df76afb48ede1e5c66236f7a6771f49bc92142fd26f3a6e,834d89768cb31e2caf1cc71ed25984b3066d25ed71c77947e89368a144b84fed,,8,test
IMG_20251107_111717_jpg,train,640,640,2025-11-07T11:17:17,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,5196fba05817cbdcbc28711cfbd2a65a4577b38bf358230ee45d4838b92ae3b4,a4a3dad213da2529f0ce279cc3e73cfa9879c28b4fef6e69012c907512d20fca,,21,train
IMG_20251106_130053_jpg,train,640,640,2025-11-06T13:00:53,0.5kg:1;15kg:1;2.5kg:1;25kg:1;zacisk:1,3758dd58879aa988dacad8d9d140ce019f1a2b41a1284c5219279121c1ee317f,ddabd9481e6e2de6b736e6a6e2a442854c55c654e6d7148c8eadc845cb554aac,,14,train
IMG_20251009_132443_jpg,train,640,640,2025-10-09T13:24:43,10kg:1;2.5kg:1;25kg:1;2kg:1;zacisk:1,12bce9ac29a9cd023c2d9b9273e268d7b82f3a4c7f7eba6dd89ece014cf8eecd,96d29b299a4c6ce69369c6de9a6d6c7d931c669264c6698c6e329693619e3961,,13,train
IMG_20250504_195122.jpg,train,480,640,2025-05-04T19:51:22,10kg:1;2.5kg:1;2kg:1;zacisk:1,b1316600e96755c923e3f34c353669154b71ff474a3c968fa9d0b45bf6f1514d,d6899a7f8d2eba52a7ddbc198770a50c3bc6e4097297694660206be7f4887387,,7,test
IMG_20251107_104924.jpg,train,480,640,2025-11-07T10:49:24,15kg:1;25kg:3;2kg:1;zacisk:1,fb327f3bf65811e80fd11a2756cefafa5b3c428698b32a17e14ebf6fdc8f4e1d,9d379c759f500d111abaa2baa2efea679602fe006bb9babb9281834202be05ff,,19,train
IMG_20250501_190843.jpg,train,640,640,2025-05-01T19:08:43,1kg:1;2.5kg:1;25kg:1;5kg:1;zacisk:1,ff1bc69f576a309691ed2df0fed6eaeadb5f5817a58d6452e99dcf354f73b62b,84b5ec993c913a8a7bca597ae13bc913ab5a19995689b36eb40b5713982c37c9,,2,val
IMG_20250501_190307.jpg,train,640,640,2025-05-01T19:03:07,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,7a810f4e043653d105de0bacf8352a1b5e662f703903152f2362ffd9d9597270,e36b9496cc98b266798dae69e632b99d1cf68b09d1982e664cb6b309f1028ecd,,2,val
IMG_20251009_133701_jpg,train,640,640,2025-10-09T13:37:01,1.5kg:1;10kg:1;25kg:1;zacisk:1,ebffe07dddb505b6a5845e33feb3b2256d64a23739567d1d705ebff62df73203,ce69993c996666c69999667b9926619699316649669964f364e69b0d631999b6,,13,train
IMG_20250504_194056.jpg,train,480,640,2025-05-04T19:40:56,1.5kg:1;2.5kg:1;25kg:1;zacisk:1,add3d1cb3a68a8bf4787335942715755768b6b9e83c944f8eccb9527650aa788,d5a99d3a8e76ae0daecd0edfd73d1b370946864c0b1694c429310356d4eb71b1,,7,test
IMG_20250501_190134.jpg,train,640,640,2025-05-01T19:01:34,25kg:1;2kg:1;5kg:1;zacisk:1,bb1c0210a0984778731366e9f4cafb783c3a64d0b49f8a8358d29da09ad438bf,e135b25aceceb23378c68c64f319b18e1ed3af20d8ccb1650e528e46f981b9e5,,2,val
IMG_20251106_140416_jpg,train,640,640,2025-11-06T14:04:16,0.5kg:1;15kg:1;2.5kg:1;zacisk:1,d9fc34278b06df982e05c2b21da4a66424eb8383d3fae8bdebcc6b3b136efbf0,b336cb5b66d92224cccd26ed19b62719da66c8cc2b333933f6ccc64c0c6325b3,,16,train
IMG_20250501_191338.jpg,train,640,640,2025-05-01T19:13:38,2.5kg:1;20kg:1;25kg:1;2kg:1;zacisk:1,6eabad10955c668330f3d0119e1f8c63bb2e181a126c8f17dbad5a4449698e26,a12dfdb33c82308a3b92eb72e3779995aa521d8a36ccb2698cc29b249d8da7c5,,2,val
IMG_20251009_120450_jpg,train,640,640,2025-10-09T12:04:50,10kg:1;1kg:1;2.5kg:1;zacisk:1,54ef0f1eae2433eac79fe00971b1c1dd3a42d65f4a2a4d385f429e53c4679c51,9a6d9b24993664993326ccd99b6c319eb332ce4931cc3193c663936c6d9b39a6,,12,val
IMG_20251107_113259_jpg,train,640,640,2025-11-07T11:32:59,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,5c6db8d7b7851a0f28e30062d52389601f43a574a194ad971a3eed76dff1b923,a4a5d2d59210652cdae73c67c32a34ba8d2aa4ca2ce31e7ae79aa96bac5a0b4f,,21,train
IMG_20250504_205706.jpg,train,480,640,2025-05-04T20:57:06,1.5kg:1;10kg:1;2.5kg:1;25kg:2;zacisk:1,90a3c9d2ada03bb9143854c4bf0b8265b100ca7a520af18458cf5733f6f9ed14,8c2b863ab2dc1ea26f1a3a8be2073b8707ce7a9098be693382cf67c7ae8a5872,,8,test
ZE_194.png,train,640,574,,25kg:2;5kg:1;zacisk:1,4af95ae7074251a6ed7515cc6bce4b097190f588eb0750b37761ceeda0e62f30,a6d960111b66622339bd1b332ccde65179bf9491df0f63223d8deee43f030658,third_party_video,,excluded
IMG_20250504_204445.jpg,train,480,640,2025-05-04T20:44:45,2.5kg:1;20kg:1;25kg:2;2kg:1;zacisk:1,8f6c1fefda5babb55f05a7ff7020971cc5bd2f2544a503bec98f99d333d16d1a,8665c6469e4226a071ae8bdbf9dd8ad52b953b0c7e28792e813da354abd23cc5,,8,test
IMG_20250504_194716.jpg,train,480,640,2025-05-04T19:47:16,0.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,d4200a72b652c51ac6637bd940447e5fac230b9fb538efb9aca45a918e4d1aaa,806d9c929996846daf6b9d6b3ecc896d17b3886636d6bbf927884811806f769a,,7,test
IMG_20250504_205400_BURST002.jpg,train,480,640,2025-05-04T20:54:00,10kg:1;1kg:1;2.5kg:1;25kg:2;zacisk:1,a7d58312fd4037cc778db8bf12c38bc7c036969e14ea7444960ffa37e5b1131f,8c958c9d934b1e1ae7876b61cb8071c887e57b7f0eab60bd8c9561e8b3c56a0c,,8,test
IMG_20250504_210424.jpg,train,480,640,2025-05-04T21:04:24,0.5kg:1;2.5kg:1;25kg:2;5kg:1;zacisk:1,204d6fa235f6c5b4b675ae6974ba5a631b2d9b16541170c0e9c14e135c5b7686,82d298d2992491e5348f7d0fae613689198c6f72c6536395487fc27acbd8e74b,,8,test
IMG_20251107_110257.jpg,train,480,640,2025-11-07T11:02:57,15kg:1;2.5kg:1;25kg:3;2kg:1;zacisk:1,2cdab730dab5920b35d615e77869ea6eb73a4c19eb0bd9eca6afabac3fa5f964,d2d5d0558c69612a61aac43ef26cab46ee946385b3cc8ff94bf9940796217e46,,20,train
IMG_20251107_111724_jpg,train,640,640,2025-11-07T11:17:24,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,5405dd9295d49659c4f8962107861558b4ec7380558af55a631f70eb3f4057e0,a427d2d213d22529e08c279cd3e79c729879d0834fcf6f69a86db07552d21fca,,21,train
IMG_20251009_134405_jpg,train,640,640,2025-10-09T13:44:05,10kg:1;1kg:1;2.5kg:1;zacisk:1,8dde0f12a5bf27fb1b9194bf94c005fcaa8bff81bea96171365d752411ea23bb,ce6c9b24999364db3266cc19c99831cf3367ce796498659b66639a6699b233b0,,13,train
IMG_20251107_113304_jpg,train,640,640,2025-11-07T11:33:04,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,3e604991a537ed8dfdf83802f2cbb05a2ce04537330fa701f48dfd56185829d6,a5f6d7d2921a253cd04a34e7c37e3618adb5a69de8e71a49af96a9a520f30a0c,,21,train
IMG_20250929_122447_jpg,train,640,640,2025-09-29T12:24:47,0.5kg:1;2.5kg:1;20kg:1;zacisk:1,0dc8c605933424b731c5033d7040e44887065766d205b11bdf3e711efddfe4b3,ce6c9b2699b164cc9933ccd99b366599cce266cc332c66336ce69b6c66193186,,10,train
IMG_20250501_185648.jpg,train,640,640,2025-05-01T18:56:48,1.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,dd3949b2825b260e3177e5720aa5c57563fcd71e8b461041e949ac692fd040b9,e125b25accc8b22279c6bdece319b3241cd2af2dc8ccb1660e538e7ef181b1e5,,2,val
IMG_20250504_194518.jpg,train,480,640,2025-05-04T19:45:18,10kg:1;1kg:1;2.5kg:1;25kg:1;zacisk:1,c38b2186acb613472a39c907daefd057b05361535db24788dc5bf97ddb6d897a,806d9c929996846dab69996b3ec889d716b28b6d77eaabb9a5885013817f7698,,7,test
IMG_20250929_121628_BURST002_jpg,train,640,640,2025-09-29T12:16:28,1kg:1;20kg:1;zacisk:1,121e7bd514e1903b637d0caa5b4159e16ab4c752b4b6c19c57fe283515219a84,cc649932ccf366c9399bcccc99336799ccc6c64c33386693ccc69b3066793996,,10,train
IMG_20250501_191435.jpg,train,640,640,2025-05-01T19:14:35,2.5kg:1;20kg:1;25kg:1;2kg:1;zacisk:1,d92432e585625005c0a7f0ff5ecd312b6fb4a35605e9a2a528b5e2bab71c8092,a129edba3da770d058c64370637ed1a7ea74499644b3e2796cd263351839365b,,2,val
IMG_20251106_131205_jpg,train,640,640,2025-11-06T13:12:05,0.5kg:1;15kg:1;2.5kg:1;25kg:1;zacisk:1,a04364e90bb9a0248ad65e46f2a1760e85dbc4df77ee89c34cc563b82fddcee7,e5551b6ad36660b61b63e7ce0c736dcce44a8c79855459bc38f34e39e1502c66,,14,train
IMG_20250501_191510.jpg,train,640,640,2025-05-01T19:15:10,1kg:1;2.5kg:1;20kg:1;25kg:1;zacisk:1,91ac2bdd5b7cfab03123fa931bca45d6d1c59de662c1dbdcc8b1a47ead92021e,a12dedba3ca370c27ac25372e37fd1b7ea5449925493b27d6e92423518393383,,2,val
IMG_20250504_204149.jpg,train,480,640,2025-05-04T20:41:49,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,a58470b54e9b16923e29262ada990c3aa36e9062f31caa42decb8dfd3d40fce0,8c3b8608b3d41fe06d0a720fd22731876678baf8617e29a332c567659c99787f,,8,test
ZE_158.png,train,640,431,,25kg:2;5kg:1;zacisk:1,8bfe81b66d00d946a5a5e2bd2fcac61ae2cc9b644bd27e636bee26820ab7dfa1,f18c2dd2d63f3dfa766088002efb4ef0b3882c7f7e3f9304070071f8e8d81b17,third_party_video,,excluded
ZE_36.png,train,640,404,,10kg:1;2.5kg:1;25kg:2;zacisk:1,c7459837dbd4aa098e4893e3346191a6697fa430cba4dd9e4b36f8f438aa0835,b66e9995c994f46ad56b846e552a955133529b3a3b556bd54666846294eaacac,third_party_video,,excluded
IMG_20251009_120509_jpg,train,640,640,2025-10-09T12:05:09,10kg:1;2.5kg:1;2kg:1;zacisk:1,418573fcc4fc0f00da4965fdbe3376521133dda5ab9252a8dca5c944b75b4906,9b6d9b24993265993326cc59996c659b9333cccd31cc659364cb9b296c9339a6,,12,val
IMG_20250501_191506.jpg,train,640,640,2025-05-01T19:15:06,1kg:1;2.5kg:1;20kg:1;25kg:1;zacisk:1,9037f9062cc3cf94c1592584338c57cdec21deb0ee12522c4bb3d0b997308e60,a129edba3ca770c05a865370e37fd1b7ea5449925493b27d6e964235183b33c3,,2,val
IMG_20250504_194919.jpg,train,480,640,2025-05-04T19:49:19,10kg:1;1kg:1;2.5kg:1;zacisk:1,0d440fc4756ca0cb7e766f7dca718f58770efb3abd14236cc27fbc8ee42661c4,94119b649e6c9412ad9b8c991e73957d1aaec55b12b6a10da0ef6beec5113ba6,,7,test
IMG_20251106_134725_jpg,train,640,640,2025-11-06T13:47:25,10kg:1;2.5kg:1;25kg:1;2kg:1;zacisk:1,db32e59fcc08f916bd65d300dc115ec959b3bcfd22cc3c0f899cae557f1a8a85,e100cfeccc7db18784663b8db1007593aefd8f26b1000e79b99995364eee78c9,,16,train
IMG_20251107_100513.jpg,train,480,640,2025-11-07T10:05:13,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,765773af9d580fa91be6bf74b1e08a6c485c429badd5b568199085bab52c4f9d,dc27c437417fc339bf83bdc063c46e379c239d99b10867bc4762c46289ff2015,,17,train
IMG_20251107_112519.jpg,train,480,640,2025-11-07T11:25:19,1.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,7bb13c7d822d9b27c41bc55b1438d45fe030877b69a7e8d9eabd3a2d1b6c6e6e,81b7936692e692f66dc3edcb876ba254e915cd181c181e5d0e1fd9d992c9e288,,21,train
IMG_20251107_095529_jpg,train,640,640,2025-11-07T09:55:29,0.5kg:1;2.5kg:1;20kg:1;25kg:2;zacisk:1,16ddd3b148eea487faf19da4a83b3f57dcbb7e06a7c652d547a4e786e0bfe1ba,f072cd9847893264879e33624cb96db6b3648fc978f2cc96174dc659e0365a36,,17,train
IMG_20251009_134513_jpg,train,640,640,2025-10-09T13:45:13,0.5kg:1;10kg:1;2.5kg:1;zacisk:1,3590b3372cbd0d830a3a6e749ed21e400e07daa61bfd504bc4500b3c6232eefe,cc669932999966cdcc66cccd33333399ccc9cc6666cc331966639ccccccc3333,,13,train
IMG_20251107_110603.jpg,train,480,640,2025-11-07T11:06:03,15kg:1;1kg:1;2.5kg:1;25kg:3;zacisk:1,302a35c2cd4e81d95c4bb619c8216026678305495e0fc8cdc40d46537225062c,f06086108f9f7b3930f007874f8fa3d1b7c7f3c6b9d34d8f44c45c28097c70f4,,20,train
IMG_20250501_190447.jpg,train,640,640,2025-05-01T19:04:47,2.5kg:1;25kg:1;2kg:1;5kg:1;zacisk:1,ffb4637eaeac6e708c58df6e26b21e328575678d2aeb2a58b6d0a4425dc3e794,e36b9494cc91326c3999ce62e666399d1ce6c91bf3182ee40cd2f30bb58d0eb5,,2,val
IMG_20250504_203228.jpg,train,480,640,2025-05-04T20:32:28,0.5kg:1;10kg:1;2.5kg:1;25kg:1;zacisk:1,028715e4725d1047a18d8abcb67aa5419db04f3a600ae47e0b62ebf5fc5b1f94,c516beed8cbb9232b75d9c941e6b95591ac9a51216710914a5ef3feec51022f4,,8,test
IMG_20250501_183043.jpg,train,640,640,2025-05-01T18:30:43,1.5kg:1;25kg:2;5kg:1;zacisk:1,a252c667b09e38ba19294e92a4337ffc8bb064433fe44ef5eb5d5e8c92c4151c,872e8f9f4cc9c88666c66ce7ca336e3a48cf48c06e3dc30d30537e71c819bd0f,,1,train
ZE_38.png,train,640,480,,10kg:1;1kg:1;2.5kg:1;25kg:2;zacisk:1,96d96f99cba03d82c0e354ff781ac575666b2f5c3d49f573883279958c05a00c,a3288ce38ca7f2d9d2b4d2b44cdbc2c2ce1a6d386c3d6c396926e3a3d2c353e2,third_party_video,,excluded
IMG_20250504_210013.jpg,train,480,640,2025-05-04T21:00:13,15kg:1;2.5kg:1;25kg:2;2kg:1;zacisk:1,9c8349d8cf4dd0631fe5d78c107b10791d0ef5fb750cf754fba8c2b3441a95e0,8c2a8638b2941efa6f003aaae207bb97070672f89cba693b93c367c6af887c7a,,8,test
IMG_20251106_140627_jpg,train,640,640,2025-11-06T14:06:27,15kg:1;1kg:1;2.5kg:1;zacisk:1,6fafaff3e2c37a8bde8a607dccc9a58e923a4b19e543cf99b2126de3bc3a3c7a,fa265a27bcafa6cc8a4ec64bc5d333923d93dcdd4218cb12a6f6d7c41b240c26,,16,train
IMG_20251106_135636_jpg,train,640,640,2025-11-06T13:56:36,10kg:1;1kg:1;2.5kg:1;25kg:1;zacisk:1,a0986e9630fe9156c51853968fe3d479be66deabd9bfe24ff69dc230211b1a31,f38680730f61711f0772330a99ac71ca6cc98f24f6764ce97999a5c6e4b66cc9,,16,train
IMG_20251107_112336.jpg,train,480,640,2025-11-07T11:23:36,0.5kg:1;10kg:1;2.5kg:1;25kg:3;zacisk:1,ef5e606a143c9dd77b9b91a61a51bf5274960c9299aabea3f3d51bee65a579bd,aa9b9711d5246aa58a939512675512e9e993e92596a9255af4425ac9cb9f6f72,,21,train
